證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,E_GRI_廢棄物管理揭露度,E_每百萬營收廢棄物,E_有害廢棄物回收百分比%,G_報廢產品及電子廢棄物再循環百分比%,總重量(有害+非有害)(噸),廢棄物密集度(公噸/單位),有害廢棄物量(公噸),非有害廢棄物量(公噸),一般廢棄物罰鍰次數,事業廢棄物罰鍰次數,廢棄物清除處理機構罰鍰次數,廢棄物裁罰金額,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱,SGA_alt,dLNSGA,dLNSGA_alt,dLNREV,DEC,SUCC_DEC,WATER_RATE,WATER_DISC,WASTE_DISC_GRI,WASTE_INTENSITY,WASTE_DISC,WASTE_FINE,WASTE_DENSITY,Waste_FineAmt,WASTE_FINE_INT,WATER_INTENSITY,SIZE,AI,EI,ROA,LEV,dLNSGA_w,dLNSGA_alt_w,dLNREV_w,WATER_RATE_w,水回收率%_w,製程水回收率%_w,WASTE_INTENSITY_w,WASTE_DENSITY_w,WASTE_FINE_w,WASTE_FINE_INT_w,WATER_INTENSITY_w,SIZE_w,AI_w,EI_w,ROA_w,LEV_w,WATER_RATE_w_l1,WATER_RATE_w_l2,製程水回收率%_w_l1,製程水回收率%_w_l2,WATER_DISC_l1,WATER_DISC_l2,WASTE_DISC_GRI_l1,WASTE_DISC_GRI_l2,WASTE_INTENSITY_w_l1,WASTE_INTENSITY_w_l2,WASTE_DISC_l1,WASTE_DISC_l2,WASTE_FINE_w_l1,WASTE_FINE_w_l2,WASTE_FINE_INT_w_l1,WASTE_FINE_INT_w_l2,WATER_INTENSITY_w_l1,WATER_INTENSITY_w_l2
6167,2015,195359.0,72156.0,79296.0,43907.0,1923517.0,2100647.0,253.0,3.1,1.37,56.9,132.0,,,,,,,,,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,151452.0,-0.3567205000547897,-0.3339420709240777,-0.08974109572623945,1.0,0.0,,0.0,0.0,,,,,,,,14.557755950480155,1.0920865269191797,0.00013152990069752437,1.37,56.9,-0.3567205000547897,-0.3339420709240777,-0.08974109572623945,,,,,,,,,14.557755950480155,1.0920865269191797,0.00013152990069752437,1.37,56.9,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6167,2016,212545.0,78584.0,83939.0,50022.0,2047174.0,1982245.0,252.0,5.54,3.26,48.87,95.58,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,162523.0,0.08431483905719794,0.07055078715121432,0.062305024282464316,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,14.499740598745287,0.9682835948483128,0.00012309652232785293,3.26,48.87,0.08431483905719794,0.07055078715121432,0.062305024282464316,,,,,,0.0,0.0,,14.499740598745287,0.9682835948483128,0.00012309652232785293,3.26,48.87,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6167,2017,206580.0,81820.0,80001.0,44759.0,2133827.0,1981967.0,250.0,3.26,1.68,42.68,74.45,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,161821.0,-0.02846598407288603,-0.00432874414926232,0.0414567756679709,0.0,0.0,,0.0,0.0,,0.0,,,,,,14.499600343884822,0.9288320936983177,0.00011716038835388248,1.68,42.68,-0.02846598407288603,-0.00432874414926232,0.0414567756679709,,,,,,,,,14.499600343884822,0.9288320936983177,0.00011716038835388248,1.68,42.68,,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,
6167,2018,205747.0,73579.0,80661.0,51507.0,2009168.0,1919671.0,250.0,2.98,2.02,32.1,47.28,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,154240.0,-0.004040487929552583,-0.04798095520420986,-0.060196375147308245,1.0,0.0,,0.0,0.0,,0.0,,,,,,14.467664375154495,0.9554556911119428,0.0001244296146464606,2.02,32.1,-0.004040487929552583,-0.04798095520420986,-0.060196375147308245,,,,,,,,,14.467664375154495,0.9554556911119428,0.0001244296146464606,2.02,32.1,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,
6167,2019,217060.0,79769.0,80864.0,56030.0,2005715.0,1949313.0,254.0,1.79,1.38,26.59,36.21,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,160633.0,0.0535265543689345,0.040612428994469596,-0.0017201003622666633,1.0,1.0,,0.0,0.0,,0.0,,,,,,14.482987560772687,0.9718793547438196,0.00012663813153912694,1.38,26.59,0.0535265543689345,0.040612428994469596,-0.0017201003622666633,,,,,,,,,14.482987560772687,0.9718793547438196,0.00012663813153912694,1.38,26.59,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
6167,2020,211186.0,61475.0,68888.0,52660.0,1501190.0,1925279.0,236.0,0.11,-0.65,23.19,30.19,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,130363.0,-0.027434551261688256,-0.2087993929579124,-0.28974247874869974,1.0,1.0,,0.0,0.0,,0.0,,,,,,14.470581450266884,1.2825018818404066,0.000157208614499164,-0.65,23.19,-0.027434551261688256,-0.2087993929579124,-0.28974247874869974,,,,,,,,,14.470581450266884,1.2825018818404066,0.000157208614499164,-0.65,23.19,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
6167,2021,191888.0,69894.0,73036.0,48958.0,1878210.0,2131795.0,221.0,1.92,0.85,27.08,37.15,,,,,0.0,0.0,0.0,0.0,,,,17.26,17.26,,,0.0,1.0,0.0,9000.0,科技與通訊,M2326,光電業,光電及I/O,其他LCD,142930.0,-0.09582739326681455,0.09203213302223112,0.22406106870187692,0.0,0.0,,0.0,0.0,,0.0,1.0,17.26,9000.0,4.221794309490359,,14.572474905798641,1.135014189041694,0.00011766522380351505,0.85,27.08,-0.09582739326681455,0.09203213302223112,0.22406106870187692,,,,,17.26,1.0,4.221794309490359,,14.572474905798641,1.135014189041694,0.00011766522380351505,0.85,27.08,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,
6167,2022,220830.0,83960.0,85196.0,51674.0,2153753.0,2347604.0,226.0,2.16,2.21,23.72,31.1,,,,,0.0,0.0,0.0,0.0,,,,15.99,15.99,,,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,169156.0,0.14048130624935773,0.16846636615161792,0.13689270615753735,0.0,0.0,,0.0,0.0,,0.0,,15.99,,,,14.668905791532644,1.0900061427656746,0.00010493310978556965,2.21,23.72,0.14048130624935773,0.16846636615161792,0.13689270615753735,,,,,15.99,,,,14.668905791532644,1.0900061427656746,0.00010493310978556965,2.21,23.72,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,4.221794309490359,,,
6167,2023,215608.0,73681.0,88070.0,53857.0,1708393.0,2215315.0,210.0,1.42,1.44,15.96,19.0,,,,69733.0,0.0,0.0,0.0,0.0,0.0074,,,79.4853,,0.0632,79.4221,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,161751.0,-0.02393123064089231,-0.04476325033052575,-0.2316587392026559,1.0,0.0,,0.0,0.0,0.0074,0.0,,,,,0.04081789143364554,14.610905163539794,1.2967244656235422,0.0001229225359738655,1.44,15.96,-0.02393123064089231,-0.04476325033052575,-0.2316587392026559,,,,0.0074,,,,0.04081789143364554,14.610905163539794,1.2967244656235422,0.0001229225359738655,1.44,15.96,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,,4.221794309490359,,
6167,2024,197368.0,64644.0,77084.0,55640.0,1070256.0,2116045.0,202.0,1.34,0.83,14.12,16.45,,,,32307.0,0.0,0.0,0.0,0.0,0.0465,67.25,74.3,63.67,0.0652,1.74,61.93,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,141728.0,-0.08839193763542497,-0.1321483880013279,-0.4676552903817157,1.0,1.0,,0.0,0.0,0.0465,0.0,,0.0652,,,0.030186235816477554,14.56505933827484,1.977139114380111,0.00018873989026924398,0.83,14.12,-0.08839193763542497,-0.1321483880013279,-0.4676552903817157,,,,0.0465,0.0652,,,0.030186235816477554,14.56505933827484,1.977139114380111,0.00018873989026924398,0.83,14.12,,,,,0.0,0.0,0.0,0.0,0.0074,,0.0,0.0,,,,,0.04081789143364554,
6167,2025,214274.0,64850.0,86977.0,62447.0,1211762.0,2055951.0,212.0,0.39,-0.28,16.91,20.35,,,,,0.0,0.0,1.0,2.0,0.0595,0.0,4.43,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,151827.0,0.08218556341163819,0.06883198701717674,0.12417762653312892,0.0,0.0,,0.0,1.0,0.0595,2.0,,,,,,14.536249072588365,1.6966623808965786,0.00017495184697985248,-0.28,16.91,0.08218556341163819,0.06883198701717674,0.12417762653312892,,,,0.0595,,,,,14.536249072588365,1.6966623808965786,0.00017495184697985248,-0.28,16.91,,,,,0.0,0.0,0.0,0.0,0.0465,0.0074,0.0,0.0,,,,,0.030186235816477554,0.04081789143364554
6167,2026,,,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,0.0595,47.83,74.355,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,其他LCD,,,,,,,,0.0,1.0,0.0595,2.0,,,,,,,,,,,,,,,,,0.0595,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0595,0.0465,2.0,0.0,,,,,,0.030186235816477554
6168,2005,,,,,,3046211.0,331.0,10.14,5.48,30.87,44.64,,,,,,,,,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,,,,,,,,0.0,0.0,,,,,,,,14.92940908121342,,,5.48,30.87,,,,,,,,,,,,14.92940908121342,,,5.48,30.87,,,,,,,,,,,,,,,,,,
6168,2006,,,,,,3321656.0,433.0,7.81,4.01,27.4,37.74,,,,,,,,,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,,,,,,,,0.0,0.0,,,,,,,,15.015974011716429,,,4.01,27.4,,,,,,,,,,,,15.015974011716429,,,4.01,27.4,,,,,0.0,,0.0,,,,,,,,,,,
6168,2007,,,,,,3821968.0,617.0,10.0,5.22,31.18,45.31,,,,,,,,,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,,,,,,,,0.0,0.0,,,,,,,,15.156276031167504,,,5.22,31.18,,,,,,,,,,,,15.156276031167504,,,5.22,31.18,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6168,2008,358007.0,226532.0,76509.0,54966.0,2901990.0,3600488.0,592.0,0.74,-0.62,24.06,31.69,,,,,,,,,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,303041.0,,,,,,,0.0,0.0,,,,,,,,15.09657994979507,1.2406962119097584,0.0002039979462368926,-0.62,24.06,,,,,,,,,,,,15.09657994979507,1.2406962119097584,0.0002039979462368926,-0.62,24.06,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6168,2009,321470.0,181245.0,79142.0,61083.0,2704344.0,3858016.0,585.0,3.53,1.02,27.59,38.11,,,,,,,,,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,260387.0,-0.10764831255558427,-0.1516991239935468,-0.07053733953269337,1.0,,,0.0,0.0,,,,,,,,15.165663619665754,1.4265995746103306,0.00021631863401993238,1.02,27.59,-0.10764831255558427,-0.1516991239935468,-0.07053733953269337,,,,,,,,,15.165663619665754,1.4265995746103306,0.00021631863401993238,1.02,27.59,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6168,2010,396232.0,205151.0,90960.0,100121.0,3749297.0,6512602.0,964.0,0.0,-0.93,29.3,41.44,,,,,,,,,,,,,,,,0.0,0.0,0.0,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,296111.0,0.20909567156561337,0.12856539813600953,0.32670898671759474,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,15.68924962710921,1.7370194999222521,0.0002571148671337587,-0.93,29.3,0.20909567156561337,0.12856539813600953,0.32670898671759474,,,,,,0.0,0.0,,15.68924962710921,1.7370194999222521,0.0002571148671337587,-0.93,29.3,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6168,2011,446198.0,209701.0,122981.0,113516.0,3737230.0,5288921.0,893.0,0.77,-0.64,33.72,50.88,,,,,,,,,,,,,,,,0.0,0.0,0.0,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,332682.0,0.11876290140125612,0.11645269473637576,-0.003223660436944442,1.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,15.481124813275569,1.415198154783088,0.0002389470276113592,-0.64,33.72,0.11876290140125612,0.11645269473637576,-0.003223660436944442,,,,,,0.0,0.0,,15.481124813275569,1.415198154783088,0.0002389470276113592,-0.64,33.72,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,
6168,2012,432225.0,201963.0,128721.0,101541.0,3770243.0,4705293.0,885.0,-5.11,-6.8,40.88,69.15,,,,,,,,,,,,,,,,0.0,1.0,0.0,60000.0,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,330684.0,-0.03181651370261207,-0.006023842167754978,0.008794760311491956,0.0,0.0,,0.0,0.0,,,1.0,,60000.0,12.751596978126548,,15.36419860323907,1.2480078870247886,0.00023473288061273505,-6.8,40.88,-0.03181651370261207,-0.006023842167754978,0.008794760311491956,,,,,,1.0,12.751596978126548,,15.36419860323907,1.2480078870247886,0.00023473288061273505,-6.8,40.88,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,
6168,2013,373433.0,114301.0,135703.0,123429.0,4671241.0,5003731.0,750.0,3.81,2.97,43.9,78.24,,,,,,,,,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,250004.0,-0.1462076817127187,-0.2796863188635079,0.21428531952041752,0.0,0.0,,0.0,0.0,,,,,,,,15.425694392129575,1.0711780873647923,0.00016055690554180356,2.97,43.9,-0.1462076817127187,-0.2796863188635079,0.21428531952041752,,,,,,,,,15.425694392129575,1.0711780873647923,0.00016055690554180356,2.97,43.9,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,12.751596978126548,0.0,,
6168,2014,431925.0,149775.0,174753.0,107397.0,5448553.0,5093066.0,703.0,2.81,1.2,38.34,62.17,,,,,,,,,,,,,,,,0.0,1.0,0.0,60000.0,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,324528.0,0.14551335778272367,0.2608949012821853,0.15392529369886887,0.0,0.0,,0.0,0.0,,,1.0,,60000.0,11.780723045803844,,15.443390564746059,0.9347557048632912,0.0001290250824393192,1.2,38.34,0.14551335778272367,0.2608949012821853,0.15392529369886887,,,,,,1.0,11.780723045803844,,15.443390564746059,0.9347557048632912,0.0001290250824393192,1.2,38.34,,,,,0.0,0.0,0.0,0.0,,,,,,1.0,,12.751596978126548,,
6168,2015,370575.0,98986.0,184621.0,86968.0,4257525.0,4481858.0,668.0,1.18,-0.66,40.5,68.07,,,,,,,,,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,283607.0,-0.15319610866092148,-0.13478234201144978,-0.24666206330734397,1.0,0.0,,0.0,0.0,,,,,,,,15.315548250556422,1.0526909413332863,0.0001568986676531553,-0.66,40.5,-0.15319610866092148,-0.13478234201144978,-0.24666206330734397,,,,,,,,,15.315548250556422,1.0526909413332863,0.0001568986676531553,-0.66,40.5,,,,,0.0,0.0,0.0,0.0,,,,,1.0,,11.780723045803844,,,
6168,2016,478709.0,238975.0,174948.0,64786.0,2836405.0,3881543.0,628.0,3.03,0.66,36.74,58.07,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,413923.0,0.25603704374096026,0.37809048918381905,-0.4061506002840076,1.0,1.0,,0.0,0.0,,0.0,,,,,,15.17174331295793,1.3684727674644488,0.00022140702755777119,0.66,36.74,0.25603704374096026,0.37809048918381905,-0.4061506002840076,,,,,,,,,15.17174331295793,1.3684727674644488,0.00022140702755777119,0.66,36.74,,,,,0.0,0.0,0.0,0.0,,,,,,1.0,,11.780723045803844,,
6168,2017,369884.0,162567.0,135020.0,72297.0,3013603.0,3931926.0,640.0,2.25,1.35,29.19,41.22,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,2.0,0.0,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,297587.0,-0.2579034541717622,-0.32997334697968483,0.06059896763826167,0.0,0.0,,0.0,0.0,,0.0,2.0,,0.0,0.0,,15.184639940133135,1.3047259376898683,0.00021237037526177137,1.35,29.19,-0.2579034541717622,-0.32997334697968483,0.06059896763826167,,,,,,2.0,0.0,,15.184639940133135,1.3047259376898683,0.00021237037526177137,1.35,29.19,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
6168,2018,516053.0,166449.0,145749.0,110778.0,2923669.0,3849572.0,652.0,-1.65,2.19,26.64,36.32,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,66000.0,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,312198.0,0.3330200304160975,0.04793098270179108,-0.030297038496911455,1.0,0.0,,0.0,0.0,,0.0,,,66000.0,17.144763106132316,,15.163472531253086,1.3166921426467908,0.00022300746083089433,2.19,26.64,0.3330200304160975,0.04793098270179108,-0.030297038496911455,,,,,,,17.144763106132316,,15.163472531253086,1.3166921426467908,0.00022300746083089433,2.19,26.64,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,,0.0,,,
6168,2019,358511.0,122561.0,121011.0,116521.0,2163869.0,3591437.0,619.0,1.94,-0.57,25.66,34.52,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,243572.0,-0.3642501304132022,-0.24822501521030027,-0.30094151127792124,1.0,1.0,,0.0,0.0,,0.0,,,,,,15.094062958925905,1.6597294013639459,0.0002860616793345623,-0.57,25.66,-0.3642501304132022,-0.24822501521030027,-0.30094151127792124,,,,,,,,,15.094062958925905,1.6597294013639459,0.0002860616793345623,-0.57,25.66,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,17.144763106132316,0.0,,
6168,2020,308823.0,132799.0,97545.0,103170.0,2507351.0,4054588.0,579.0,2.91,1.3,25.57,34.36,,,,54083.2,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,230344.0,-0.14919104572974717,-0.05583874297721536,0.14732899424612533,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.021569855995431035,15.21535963741041,1.6170803369771525,0.00023092099989191782,1.3,25.57,-0.14919104572974717,-0.05583874297721536,0.14732899424612533,,,,,,0.0,0.0,0.021569855995431035,15.21535963741041,1.6170803369771525,0.00023092099989191782,1.3,25.57,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,17.144763106132316,,
6168,2021,423309.0,170725.0,126648.0,137978.0,3000490.0,4621867.0,567.0,2.22,1.45,24.05,31.67,,,,50860.2,0.0,0.0,0.0,0.0,,,,97.109,0.0,4.262,92.847,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,297373.0,0.3153341115752397,0.2554133993621903,0.17954879131038837,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.01695063139687184,15.346309293980548,1.5403707394458905,0.0001889691350412766,1.45,24.05,0.3153341115752397,0.2554133993621903,0.17954879131038837,,,,,0.0,,,0.01695063139687184,15.346309293980548,1.5403707394458905,0.0001889691350412766,1.45,24.05,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.021569855995431035,
6168,2022,472638.0,149144.0,164326.0,204843.0,2469709.0,4076565.0,544.0,2.18,1.03,17.5,21.21,4380.0,,53.79,34621.0,0.0,0.0,0.0,0.0,,,,90.9154,0.0,4.212,86.7034,,,,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,313470.0,0.11022735896611202,0.052716418628547146,-0.1946752787298891,1.0,0.0,53.79,1.0,0.0,,0.0,,0.0,,,0.014018250733183545,15.220765280008884,1.6506256405106836,0.00022026886568417574,1.03,17.5,0.11022735896611202,0.052716418628547146,-0.1946752787298891,53.79,53.79,,,0.0,,,0.014018250733183545,15.220765280008884,1.6506256405106836,0.00022026886568417574,1.03,17.5,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.01695063139687184,0.021569855995431035
6168,2023,493316.0,124370.0,150687.0,218124.0,2033098.0,4013573.0,520.0,1.39,0.01,18.29,22.38,,,,41493.9,8.13,0.0,0.0,0.0,0.0368,,,96.72,0.05,2.92,93.8,0.0,1.0,0.0,6000.0,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,275057.0,0.0428201745540413,-0.1307253127983099,-0.194539591826004,1.0,1.0,,0.0,0.0,0.0368,0.0,1.0,0.05,6000.0,1.4949273378109729,0.020409198179330266,15.205192425001787,1.9741168404080867,0.0002557673068391194,0.01,18.29,0.0428201745540413,-0.1307253127983099,-0.194539591826004,,,,0.0368,0.05,1.0,1.4949273378109729,0.020409198179330266,15.205192425001787,1.9741168404080867,0.0002557673068391194,0.01,18.29,53.79,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.014018250733183545,0.01695063139687184
6168,2024,570781.0,149857.0,172325.0,246145.0,1960579.0,4066615.0,536.0,0.04,-0.67,22.46,28.97,,,,42234.0,0.0,0.0,2.5,2.5,0.0476,0.16,0.0,82.628,0.0424,3.219,79.409,0.0,1.0,0.0,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,322182.0,0.1458556560957298,0.15813825434470807,-0.036320900326821004,1.0,1.0,,0.0,1.0,0.0476,2.5,1.0,0.0424,0.0,0.0,0.02154159562047742,15.218321516036635,2.0741908385227017,0.00027338862652308326,-0.67,22.46,0.1458556560957298,0.15813825434470807,-0.036320900326821004,,,,0.0476,0.0424,1.0,0.0,0.02154159562047742,15.218321516036635,2.0741908385227017,0.00027338862652308326,-0.67,22.46,,53.79,,,0.0,1.0,0.0,0.0,0.0368,,0.0,0.0,1.0,,1.4949273378109729,,0.020409198179330266,0.014018250733183545
6168,2025,563805.0,138178.0,177653.0,238315.0,2070429.0,3807485.0,551.0,0.96,-0.07,16.91,20.35,,,,,0.0,0.0,2.5,2.5,0.0421,0.0,4.43,99.84,0.0482,2.88,96.96,,,,6000.0,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,315831.0,-0.01229715139965748,-0.019909342862144186,0.05451599440023358,0.0,0.0,,0.0,1.0,0.0421,2.5,,0.0482,6000.0,1.575843371674478,,15.152479424150785,1.838983611608995,0.00026612842072826453,-0.07,16.91,-0.01229715139965748,-0.019909342862144186,0.05451599440023358,,,,0.0421,0.0482,,1.575843371674478,,15.152479424150785,1.838983611608995,0.00026612842072826453,-0.07,16.91,,,,,0.0,0.0,1.0,0.0,0.0476,0.0368,2.5,0.0,1.0,1.0,0.0,1.4949273378109729,0.02154159562047742,0.020409198179330266
6168,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,2.5,0.0421,0.0,5.395,,,,,0.0,0.0,0.0,,科技與通訊,M2326,光電業,光電及I/O,封裝及模組,,,,,,,,0.0,1.0,0.0421,2.5,0.0,,0.0,,,,,,,,,,,,,,0.0421,,0.0,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0421,0.0476,2.5,2.5,,1.0,1.575843371674478,0.0,,0.02154159562047742
6169,2005,,,,,,381436.0,108.0,8.62,5.42,25.28,33.84,,,,,,,,,,,,,,,,,,,,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,,,,,,,,0.0,0.0,,,,,,,,12.851698356786901,,,5.42,25.28,,,,,,,,,,,,12.851698356786901,,,5.42,25.28,,,,,,,,,,,,,,,,,,
6169,2006,,,,,,401291.0,118.0,8.18,4.15,17.68,21.47,,,,,,,,,,,,,,,,,,,,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,,,,,,,,0.0,0.0,,,,,,,,12.90244212889163,,,4.15,17.68,,,,,,,,,,,,12.90244212889163,,,4.15,17.68,,,,,0.0,,0.0,,,,,,,,,,,
6169,2007,,,,,,419421.0,94.0,14.29,8.5,12.54,14.34,,,,,,,,,,,,,,,,,,,,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,,,,,,,,0.0,0.0,,,,,,,,12.946630467727177,,,8.5,12.54,,,,,,,,,,,,12.946630467727177,,,8.5,12.54,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6169,2008,186449.0,25952.0,94242.0,66255.0,363650.0,852751.0,99.0,17.39,14.85,47.58,90.75,,,,,,,,,,,,,,,,,,,,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,120194.0,,,,,,,0.0,0.0,,,,,,,,13.656222872956839,2.3449773133507494,0.0002722397910078372,14.85,47.58,,,,,,,,,,,,13.656222872956839,2.3449773133507494,0.0002722397910078372,14.21,47.58,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6169,2009,206427.0,29206.0,106756.0,70465.0,276865.0,1311696.0,113.0,-1.75,-1.94,33.76,50.96,,,,,,,,,,,,,,,,,,,,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,135962.0,0.10178909576324635,0.12326833087870881,-0.27266184383488756,1.0,,,0.0,0.0,,,,,,,,14.08683151432081,4.737673595434598,0.0004081411518248966,-1.94,33.76,0.10178909576324635,0.12326833087870881,-0.27266184383488756,,,,,,,,,14.08683151432081,4.737673595434598,0.0004081411518248966,-1.94,33.76,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6169,2010,239482.0,28378.0,135349.0,75755.0,432610.0,902401.0,123.0,-0.25,2.22,28.13,39.14,,,,,,,,,,,,,,,,,,,,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,163727.0,0.14853141844487538,0.18582497170633694,0.4463066065286583,0.0,0.0,,0.0,0.0,,,,,,,,13.712814267881345,2.085945771017776,0.00028432075079170616,2.22,28.13,0.14853141844487538,0.18582497170633694,0.4463066065286583,,,,,,,,,13.712814267881345,2.085945771017776,0.00028432075079170616,2.22,28.13,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
6169,2011,178036.0,20495.0,85442.0,72099.0,481127.0,853311.0,141.0,-0.12,-0.82,17.43,21.11,,,,,,,,,,,,,,,,,,,,科技與通訊,M3200,文化創意業,資訊服務,遊戲軟體,105937.0,-0.29649248041648235,-0.4353558288353234,0.10629463922482607,0.0,0.0,,0.0,0.0,,,,,,,,13.656879355570146,1.773567062334893,0.0002930619150452999,-0.82,17.43,-0.29649248041648235,-0.4353558288353234,0.10629463922482607,,,,,,,,,13.656879355570146,1.773567062334893,0.0002930619150452999,-0.82,17.43,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
