證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱,SGA_alt,dLNSGA,dLNSGA_alt,dLNREV,D,Decrease,Water_Rate,Water_Disc,Water_Disc_GRI,Size,AI,EI,ROA,Lev,dLNSGA_w,dLNSGA_alt_w,dLNREV_w,Water_Rate_w,水回收率%_w,製程水回收率%_w,Size_w,AI_w,EI_w,ROA_w,Lev_w,Water_Rate_w_l1,Water_Rate_w_l2,製程水回收率%_w_l1,製程水回收率%_w_l2,Water_Disc_l1,Water_Disc_l2,Water_Disc_GRI_l1,Water_Disc_GRI_l2
1108,2017,221218.0,102141.0,119077.0,0.0,3434454.0,7236852.0,443.0,-1.0,-1.61,38.81,63.41,9036.0,,86.0,1140901.0,2.801,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,221218.0,-0.0658392754732162,-0.0658392754732162,-0.2133106377634614,1.0,1.0,86.0,1.0,0.0,15.794696863176252,2.107133186235716,0.0001289870238471,-1.61,38.81,-0.0658392754732162,-0.0658392754732162,-0.2133106377634614,86.0,86.0,,15.794696863176252,2.107133186235716,0.0001289870238471,-1.61,38.81,,,,,1.0,1.0,0.0,0.0
1108,2018,218012.0,105704.0,110714.0,0.0,3330601.0,7293497.0,437.0,-0.53,-1.98,42.04,72.55,10097.0,,96.0,981727.0,0.792,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,216418.0,-0.01459853351367,-0.0219369178486328,-0.0307051928868542,1.0,1.0,96.0,1.0,0.0,15.802493687183167,2.1898441152212467,0.0001312075508294,-1.98,42.04,-0.01459853351367,-0.0219369178486328,-0.0307051928868542,96.0,96.0,,15.802493687183167,2.1898441152212467,0.0001312075508294,-1.98,42.04,86.0,,,,1.0,1.0,0.0,0.0
1108,2019,225119.0,114748.0,105438.0,0.0,3731696.0,7328877.0,432.0,1.47,0.74,41.04,69.61,10625.0,,96.0,940645.0,1.028,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,220186.0,0.0320790441351963,0.0172609208917187,0.1137100538156001,0.0,0.0,96.0,1.0,0.0,15.807332856122867,1.9639533874141943,0.0001157650569606,0.74,41.04,0.0320790441351963,0.0172609208917187,0.1137100538156001,96.0,96.0,,15.807332856122867,1.9639533874141943,0.0001157650569606,0.74,41.04,96.0,86.0,,,1.0,1.0,0.0,0.0
1108,2020,260241.0,119454.0,138745.0,0.0,4530172.0,8027307.0,425.0,1.56,0.9,41.99,72.37,19478.0,,96.0,1023582.0,1.13,0.0,1.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,258199.0,0.1449789734836617,0.1592579617359142,0.1938970858652666,0.0,0.0,96.0,1.0,1.0,15.898359662302378,1.7719651704173704,9.381542246078074e-05,0.9,41.99,0.1449789734836617,0.1592579617359142,0.1938970858652666,96.0,96.0,,15.898359662302378,1.7719651704173704,9.381542246078074e-05,0.9,41.99,96.0,96.0,,,1.0,1.0,0.0,0.0
1108,2021,234899.0,111495.0,119664.0,0.0,3769022.0,8041710.0,409.0,1.97,1.26,42.23,73.1,14245.0,,79.0,992225.0,1.903,0.0,2.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,231159.0,-0.1024524902394254,-0.1106248200060893,-0.1839443565090288,1.0,0.0,79.0,1.0,1.0,15.900152305107731,2.133633075105425,0.0001085162145511,1.26,42.23,-0.1024524902394254,-0.1106248200060893,-0.1839443565090288,79.0,79.0,,15.900152305107731,2.133633075105425,0.0001085162145511,1.26,42.23,96.0,96.0,,,1.0,1.0,1.0,0.0
1108,2022,279804.0,109743.0,166109.0,0.0,4149253.0,9661871.0,392.0,4.17,3.04,49.23,96.95,10184.0,,,9520.0,1.44,0.0,2.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,275852.0,0.1749337235297439,0.1767587045770966,0.0961127666806334,0.0,0.0,,1.0,1.0,16.08369787273433,2.3285808312966214,9.447483679592448e-05,3.04,49.23,0.1749337235297439,0.1767587045770966,0.0961127666806334,,,,16.08369787273433,2.3285808312966214,9.447483679592448e-05,3.04,49.23,79.0,96.0,,,1.0,1.0,1.0,1.0
1108,2023,272879.0,114730.0,160844.0,0.0,5094743.0,9969873.0,410.0,1.52,0.71,49.14,96.61,9351.0,,99.0,11252.0,1.0,0.0,2.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,275574.0,-0.0250608845656632,-0.001008294942757,0.2052809057523834,0.0,0.0,99.0,1.0,1.0,16.115078403642244,1.9568941946630083,8.047510934310131e-05,0.71,49.14,-0.0250608845656632,-0.001008294942757,0.2052809057523834,99.0,99.0,,16.115078403642244,1.9568941946630083,8.047510934310131e-05,0.71,49.14,,79.0,,,1.0,1.0,1.0,1.0
1108,2024,288837.0,121624.0,167605.0,0.0,4867094.0,10431267.0,399.0,2.0,1.38,50.29,101.15,,,,2593128.0,1.07,0.0,2.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,289229.0,0.0568340416667716,0.0483625668158183,-0.0457121793826029,1.0,0.0,,0.0,1.0,16.16031829610935,2.143222834816833,8.197910293082484e-05,1.38,50.29,0.0568340416667716,0.0483625668158183,-0.0457121793826029,,,,16.16031829610935,2.143222834816833,8.197910293082484e-05,1.38,50.29,99.0,,,,1.0,1.0,1.0,1.0
1109,2014,510219.0,227098.0,283121.0,0.0,5000089.0,9283515.0,405.0,1.82,0.73,24.25,32.02,,,,,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,510219.0,0.0563794671418129,0.0563794671418129,0.0940559889691616,0.0,0.0,,0.0,0.0,16.04375080459827,1.8566699512748672,8.099855822566358e-05,0.73,24.25,0.0563794671418129,0.0563794671418129,0.0940559889691616,,,,16.04375080459827,1.8566699512748672,8.099855822566358e-05,0.73,24.25,,,,,0.0,0.0,0.0,0.0
1109,2015,381758.0,178586.0,203172.0,0.0,4350645.0,8636326.0,412.0,1.39,0.56,26.03,35.2,,,,400000.0,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,381758.0,-0.2900531453099475,-0.2900531453099475,-0.1391316023047988,1.0,0.0,,0.0,0.0,15.971487818862212,1.9850679611873645,9.469860216128872e-05,0.56,26.03,-0.2900531453099475,-0.2900531453099475,-0.1391316023047988,,,,15.971487818862212,1.9850679611873645,9.469860216128872e-05,0.56,26.03,,,,,0.0,0.0,0.0,0.0
1109,2016,363498.0,162557.0,200941.0,0.0,4346147.0,8643664.0,418.0,2.44,1.28,26.78,36.58,,,,329500.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,363498.0,-0.049013105107118,-0.049013105107118,-0.001034404502505,1.0,1.0,,0.0,0.0,15.972337124960315,1.9888107788346785,9.617714265072028e-05,1.28,26.78,-0.049013105107118,-0.049013105107118,-0.001034404502505,,,,15.972337124960315,1.9888107788346785,9.617714265072028e-05,1.28,26.78,,,,,0.0,0.0,0.0,0.0
1109,2017,401192.0,149938.0,251254.0,0.0,5375877.0,8576925.0,395.0,6.09,3.93,20.77,26.22,167755.0,95.0,,347926.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,401192.0,0.0986663208143454,0.0986663208143454,0.2126320180264453,0.0,0.0,,1.0,0.0,15.964586015618131,1.5954466592148593,7.347638348124409e-05,3.93,20.77,0.0986663208143454,0.0986663208143454,0.2126320180264453,,,95.0,15.964586015618131,1.5954466592148593,7.347638348124409e-05,3.93,20.77,,,,,0.0,0.0,0.0,0.0
1109,2018,429090.0,,,,6701130.0,10172476.0,380.0,7.2,5.16,24.4,32.28,,,,156038.0,48.216,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,,0.0672265714254081,,0.2203544453975698,0.0,0.0,,0.0,0.0,16.13519619955316,1.5180239750609226,5.670685391866745e-05,5.16,24.4,0.0672265714254081,,0.2203544453975698,,,,16.13519619955316,1.5180239750609226,5.670685391866745e-05,5.16,24.4,,,95.0,,1.0,0.0,0.0,0.0
1109,2019,537954.0,180922.0,357032.0,0.0,7822895.0,11191294.0,372.0,6.22,4.24,22.89,29.68,,,,157774.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,537954.0,0.2261063675126369,,0.1547785217595905,0.0,0.0,,0.0,0.0,16.2306467125658,1.4305821566057066,4.755272824191044e-05,4.24,22.89,0.2261063675126369,,0.1547785217595905,,,,16.2306467125658,1.4305821566057066,4.755272824191044e-05,4.24,22.89,,,,95.0,0.0,1.0,0.0,0.0
1109,2020,507423.0,184119.0,310250.0,0.0,7593294.0,11811053.0,366.0,7.52,5.24,19.22,23.79,,,,201398.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,494369.0,-0.0584280793808158,-0.0844908527353158,-0.0297892012969143,1.0,0.0,,0.0,0.0,16.284546345926223,1.5554584084324932,4.820042526998165e-05,5.24,19.22,-0.0584280793808158,-0.0844908527353158,-0.0297892012969143,,,,16.284546345926223,1.5554584084324932,4.820042526998165e-05,5.24,19.22,,,,,0.0,0.0,0.0,0.0
1109,2021,445385.0,172624.0,269965.0,0.0,7378229.0,11702345.0,362.0,5.63,3.89,15.8,18.77,,,,221702.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,442589.0,-0.1304058986037493,-0.1106406277446669,-0.0287318524405204,1.0,1.0,,0.0,0.0,16.275299807035534,1.586064216765297,4.906326436872588e-05,3.89,15.8,-0.1304058986037493,-0.1106406277446669,-0.0287318524405204,,,,16.275299807035534,1.586064216765297,4.906326436872588e-05,3.89,15.8,,,,,0.0,0.0,0.0,0.0
1109,2022,338610.0,121029.0,217455.0,0.0,6388338.0,11490026.0,349.0,3.43,1.36,15.9,18.9,,100.0,,254329.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,338484.0,-0.2740900740273453,-0.2681647502883617,-0.1440594962521029,1.0,1.0,,1.0,0.0,16.256989912659627,1.798593937891201,5.463079755642234e-05,1.36,15.9,-0.2740900740273453,-0.2681647502883617,-0.1440594962521029,,,100.0,16.256989912659627,1.798593937891201,5.463079755642234e-05,1.36,15.9,,,,,0.0,0.0,0.0,0.0
1109,2023,351782.0,143827.0,208502.0,0.0,6259864.0,11563170.0,351.0,3.22,2.15,13.6,15.74,,100.0,,307431.0,0.0,0.0,1.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,352329.0,0.0381626629239111,0.0400885742879655,-0.0203156810260516,1.0,1.0,,1.0,1.0,16.263335605069962,1.8471918878748803,5.607150570683325e-05,2.15,13.6,0.0381626629239111,0.0400885742879655,-0.0203156810260516,,,100.0,16.263335605069962,1.8471918878748803,5.607150570683325e-05,2.15,13.6,,,100.0,,1.0,0.0,0.0,0.0
1109,2024,340284.0,130147.0,199996.0,0.0,4656290.0,11279234.0,347.0,2.5,1.19,9.55,10.56,,100.0,,359119.0,0.0,0.0,1.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,330143.0,-0.033231102495689,-0.0650395042350915,-0.295939465923535,1.0,1.0,,1.0,1.0,16.23847389392693,2.4223650159246954,7.452284973659287e-05,1.19,9.55,-0.033231102495689,-0.0650395042350915,-0.295939465923535,,,100.0,16.23847389392693,2.4223650159246954,7.452284973659287e-05,1.19,9.55,,,100.0,100.0,1.0,1.0,1.0,0.0
1110,2014,80394.0,6662.0,73732.0,0.0,2078224.0,9602737.0,160.0,0.55,-0.27,7.74,8.39,,,,31352.0,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,80394.0,0.2399867215415518,0.2399867215415518,0.0261395569456546,0.0,0.0,,0.0,0.0,16.077558719970263,4.620645801415054,7.698881352539476e-05,-0.27,7.74,0.2399867215415518,0.2399867215415518,0.0261395569456546,,,,16.077558719970263,4.620645801415054,7.698881352539476e-05,-0.27,7.74,,,,,0.0,0.0,0.0,0.0
1110,2015,67805.0,7311.0,60494.0,0.0,1857289.0,9382538.0,169.0,-0.32,0.24,7.92,8.6,,,,41428.0,,,,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,67805.0,-0.1703036079946169,-0.1703036079946169,-0.1123957852072816,1.0,0.0,,0.0,0.0,16.05436086007637,5.051738313208122,9.099283956347127e-05,0.24,7.92,-0.1703036079946169,-0.1703036079946169,-0.1123957852072816,,,,16.05436086007637,5.051738313208122,9.099283956347127e-05,0.24,7.92,,,,,0.0,0.0,0.0,0.0
1110,2016,85574.0,11578.0,73996.0,0.0,1478515.0,9208246.0,167.0,-2.37,-0.2,6.16,6.57,,85.83,,65442.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,85574.0,0.232745560152205,0.232745560152205,-0.2280796919412555,1.0,1.0,,1.0,0.0,16.03560994492621,6.228036915418511,0.0001129511706002,-0.2,6.16,0.232745560152205,0.232745560152205,-0.2280796919412555,,,85.83,16.03560994492621,6.228036915418511,0.0001129511706002,-0.2,6.16,,,,,0.0,0.0,0.0,0.0
1110,2017,93970.0,26091.0,67879.0,0.0,1716725.0,9365291.0,109.0,-1.11,0.57,8.39,9.16,,,,31401.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,93970.0,0.0935940837028592,0.0935940837028592,0.1493802003361501,0.0,0.0,,0.0,0.0,16.052520966522252,5.45532394530283,6.349298810234603e-05,0.57,8.39,0.0935940837028592,0.0935940837028592,0.1493802003361501,,,,16.052520966522252,5.45532394530283,6.349298810234603e-05,0.57,8.39,,,85.83,,1.0,0.0,0.0,0.0
1110,2018,103957.0,20978.0,80769.0,0.0,1676187.0,9247751.0,110.0,-0.25,-0.27,7.95,8.64,,91.15,,37868.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,101747.0,0.101001769709148,0.0795137574635855,-0.0238968349978918,1.0,0.0,,1.0,0.0,16.039890944791335,5.517135617923299,6.562513609758338e-05,-0.27,7.95,0.101001769709148,0.0795137574635855,-0.0238968349978918,,,91.15,16.039890944791335,5.517135617923299,6.562513609758338e-05,-0.27,7.95,,,,85.83,0.0,1.0,0.0,0.0
1110,2019,90798.0,16140.0,75215.0,0.0,1584940.0,9740348.0,118.0,-0.08,-0.05,12.01,13.64,,,,26723.0,0.0,0.0,0.0,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,91355.0,-0.1353400931711768,-0.1077363239949296,-0.0559750192917007,1.0,1.0,,0.0,0.0,16.091787403933225,6.145562608048254,7.445076785241081e-05,-0.05,12.01,-0.1353400931711768,-0.1077363239949296,-0.0559750192917007,,,,16.091787403933225,6.145562608048254,7.445076785241081e-05,-0.05,12.01,,,91.15,,1.0,0.0,0.0,0.0
1110,2020,97945.0,15073.0,82636.0,0.0,1590986.0,9865320.0,119.0,0.27,0.17,13.35,15.4,,,,42037.0,0.0,0.0,1.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,97709.0,0.0757688377024194,0.0672406576732473,0.0038073980966224,0.0,0.0,,0.0,1.0,16.104536134824563,6.200758523330815,7.479638412908724e-05,0.17,13.35,0.0757688377024194,0.0672406576732473,0.0038073980966224,,,,16.104536134824563,6.200758523330815,7.479638412908724e-05,0.17,13.35,,,,91.15,0.0,1.0,0.0,0.0
1110,2021,122514.0,35069.0,90452.0,0.0,1846785.0,10958500.0,112.0,0.23,0.19,20.51,25.8,,,,17600.0,0.0,0.0,2.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,125521.0,0.2238192125335896,0.2504794017140366,0.1490923396407044,0.0,0.0,,0.0,1.0,16.20962596880391,5.933825540060159,6.064593333820667e-05,0.19,20.51,0.2238192125335896,0.2504794017140366,0.1490923396407044,,,,16.20962596880391,5.933825540060159,6.064593333820667e-05,0.19,20.51,,,,,0.0,0.0,1.0,0.0
1110,2022,152778.0,28258.0,124859.0,0.0,1794015.0,11989689.0,112.0,0.48,0.83,27.22,37.39,,,,13060.0,0.0,0.0,2.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,153117.0,0.2207605781398953,0.1987292597853063,-0.0289901646548038,1.0,0.0,,0.0,1.0,16.299557588385394,6.683159839800671,6.242980131158323e-05,0.83,27.22,0.2207605781398953,0.1987292597853063,-0.0289901646548038,,,,16.299557588385394,6.683159839800671,6.242980131158323e-05,0.83,27.22,,,,,0.0,0.0,1.0,1.0
1110,2023,144501.0,20879.0,126587.0,0.0,2273518.0,11821562.0,98.0,0.18,0.13,23.65,30.98,,,,11385.0,0.0,0.0,2.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,147466.0,-0.0556994593650834,-0.0376046943020824,0.2368722867540391,0.0,0.0,,0.0,1.0,16.2854357101115,5.199678207957887,4.310500290738846e-05,0.13,23.65,-0.0556994593650834,-0.0376046943020824,0.2368722867540391,,,,16.2854357101115,5.199678207957887,4.310500290738846e-05,0.13,23.65,,,,,0.0,0.0,1.0,1.0
1110,2024,187023.0,53819.0,133204.0,0.0,2872958.0,12721937.0,58.0,0.67,0.43,24.81,32.99,,,,2458.0,0.0,0.0,2.5,提煉與礦產加工,M1100,水泥工業,水泥製造,水泥製造,187023.0,0.2579451760000051,0.2376339632096336,0.234013749465296,0.0,0.0,,0.0,1.0,16.35883838415706,4.428166718761639,2.0188251968876675e-05,0.43,24.81,0.2579451760000051,0.2376339632096336,0.234013749465296,,,,16.35883838415706,4.428166718761639,2.0188251968876675e-05,0.43,24.81,,,,,0.0,0.0,1.0,1.0
1201,2014,6662137.0,5473961.0,957178.0,230998.0,25004846.0,39190068.0,2551.0,-0.08,-1.04,71.71,253.43,56280.0,,,2625918.0,,,,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,6431139.0,-0.1738028116203089,-0.1783823117190284,-0.1551128302190996,1.0,0.0,,1.0,0.0,17.483933905310824,1.5672989147783594,0.0001020202243997,-1.04,71.71,-0.1738028116203089,-0.1783823117190284,-0.1551128302190996,,,,17.483933905310824,1.5672989147783594,0.0001020202243997,-1.04,71.71,,,,,0.0,0.0,0.0,0.0
1201,2015,6927142.0,5505055.0,1217435.0,204652.0,20219756.0,36482806.0,1968.0,-1.47,-2.36,76.78,330.7,42141.0,,,2391338.0,,,,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,6722490.0,0.0390070143699663,0.0443069606418813,-0.2124094998242789,1.0,1.0,,1.0,0.0,17.41235163907195,1.8043148492988736,9.73305513676822e-05,-2.36,76.78,0.0390070143699663,0.0443069606418813,-0.2124094998242789,,,,17.41235163907195,1.8043148492988736,9.73305513676822e-05,-2.36,76.78,,,,,1.0,0.0,0.0,0.0
1201,2016,5973176.0,4554932.0,1175408.0,242836.0,17074511.0,33867933.0,1773.0,-2.83,-1.59,79.07,377.73,,,,2335766.0,1.762,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,5730340.0,-0.1481685390790108,-0.1596837558279151,-0.1690733795727865,1.0,1.0,,0.0,0.0,17.337979195473775,1.983537508043422,0.0001038389913479,-1.59,79.07,-0.1481685390790108,-0.1596837558279151,-0.1690733795727865,,,,17.337979195473775,1.983537508043422,0.0001038389913479,-1.59,79.07,,,,,1.0,1.0,0.0,0.0
1201,2017,5219948.0,4123675.0,850831.0,245442.0,17749330.0,32862642.0,1597.0,1.82,2.43,76.24,320.89,,,,2176660.0,0.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,4974506.0,-0.1347913390869699,-0.1414487965921012,0.0387610020435431,0.0,0.0,,0.0,0.0,17.30784706904555,1.851486337794159,8.997522723392939e-05,2.43,76.24,-0.1347913390869699,-0.1414487965921012,0.0387610020435431,,,,17.30784706904555,1.851486337794159,8.997522723392939e-05,2.43,76.24,,,,,0.0,1.0,0.0,0.0
1201,2018,5525400.0,4381076.0,876025.0,245943.0,19436763.0,21242697.0,1540.0,-2.29,0.02,70.81,242.6,,,,2224144.0,0.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,5257101.0,0.0568682028141331,0.0552536649334314,0.0908185040917608,0.0,0.0,,0.0,0.0,16.871523723678195,1.0929133107194855,7.923129998549655e-05,0.02,70.81,0.0568682028141331,0.0552536649334314,0.0908185040917608,,,,16.871523723678195,1.0929133107194855,7.923129998549655e-05,0.02,70.81,,,,,0.0,0.0,0.0,0.0
1201,2019,5577580.0,4403028.0,921574.0,235496.0,20228119.0,19096943.0,1458.0,-3.96,0.46,63.64,175.02,,,,2049165.0,0.0,0.0,0.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,5324602.0,0.0093993475922395,0.0127582328867923,0.0399073933130829,0.0,0.0,,0.0,0.0,16.765038827851093,0.9440790317676102,7.20778832673468e-05,0.46,63.64,0.0093993475922395,0.0127582328867923,0.0399073933130829,,,,16.765038827851093,0.9440790317676102,7.20778832673468e-05,0.46,63.64,,,,,0.0,0.0,0.0,0.0
1201,2020,4849210.0,3826312.0,789926.0,229180.0,18650871.0,18031521.0,1462.0,3.18,1.29,61.98,163.01,,,,2287246.0,0.0,0.0,2.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,4616238.0,-0.1399391854814879,-0.1427578793494799,-0.0811808187228102,1.0,0.0,,0.0,1.0,16.707631951022446,0.966792435591882,7.838776001399613e-05,1.29,61.98,-0.1399391854814879,-0.1427578793494799,-0.0811808187228102,,,,16.707631951022446,0.966792435591882,7.838776001399613e-05,1.29,61.98,,,,,0.0,0.0,0.0,0.0
1201,2021,5138969.0,4020500.0,889936.0,225589.0,19817862.0,17959094.0,1395.0,2.86,0.77,60.73,154.66,,,,1906500.0,0.0,0.0,4.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,4910436.0,0.0580366706059027,0.0617826485660941,0.0606908048336585,0.0,0.0,,0.0,1.0,16.703607174131616,0.906207440540256,7.039104420042889e-05,0.77,60.73,0.0580366706059027,0.0617826485660941,0.0606908048336585,,,,16.703607174131616,0.906207440540256,7.039104420042889e-05,0.77,60.73,,,,,0.0,0.0,1.0,0.0
1201,2022,5163869.0,4107491.0,846046.0,210338.0,19972832.0,17659407.0,1391.0,2.15,-0.35,59.04,144.16,,,,1245400.0,0.0,0.0,5.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,4953537.0,0.0048336290408954,0.0087391306343249,0.0077892978465037,0.0,0.0,,0.0,1.0,16.686779173867365,0.8841714084412265,6.96446052317468e-05,-0.35,59.04,0.0048336290408954,0.0087391306343249,0.0077892978465037,,,,16.686779173867365,0.8841714084412265,6.96446052317468e-05,-0.35,59.04,,,,,0.0,0.0,1.0,1.0
1201,2023,5482953.0,4276019.0,904836.0,242995.0,21476354.0,18027715.0,1407.0,1.96,0.4,59.55,147.23,,,,1229200.0,0.0,0.0,5.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,5180855.0,0.0599577197047214,0.0448682336968051,0.0725795658486241,0.0,0.0,,0.0,1.0,16.70742085392576,0.8394215796591917,6.551391358142075e-05,0.4,59.55,0.0599577197047214,0.0448682336968051,0.0725795658486241,,,,16.70742085392576,0.8394215796591917,6.551391358142075e-05,0.4,59.55,,,,,0.0,0.0,1.0,1.0
1201,2024,5837519.0,4575504.0,1006241.0,258556.0,23473804.0,17621082.0,1407.0,2.3,0.51,56.11,127.85,,,,2045640.0,0.0,0.0,5.0,食品與飲料,M1200,食品工業,飲料乳品,飲料乳品,5581745.0,0.0626620533721951,0.0745313509537037,0.0889325600386605,0.0,0.0,,0.0,1.0,16.68460658407843,0.750670066087286,5.993915600556263e-05,0.51,56.11,0.0626620533721951,0.0745313509537037,0.0889325600386605,,,,16.68460658407843,0.750670066087286,5.993915600556263e-05,0.51,56.11,,,,,0.0,0.0,1.0,1.0
1203,2014,922748.0,680761.0,235221.0,6766.0,6296547.0,8310551.0,683.0,2.26,1.17,38.03,61.37,,,,367489.0,,,,食品與飲料,M1200,食品工業,其他食品,其他食品,915982.0,0.0679605424311873,0.0677099826778473,0.0488836245213999,0.0,0.0,,0.0,0.0,15.933036470289345,1.3198584875170472,0.0001084721514823,1.17,38.03,0.0679605424311873,0.0677099826778473,0.0488836245213999,,,,15.933036470289345,1.3198584875170472,0.0001084721514823,1.17,38.03,,,,,0.0,0.0,0.0,0.0
1203,2015,911475.0,656584.0,248111.0,6780.0,6632768.0,8351162.0,721.0,-0.39,-0.11,38.13,61.64,,,,424033.0,,,,食品與飲料,M1200,食品工業,其他食品,其他食品,904695.0,-0.0122920080484849,-0.01239884350354,0.05202082539944,0.0,0.0,,0.0,0.0,15.937911248821598,1.259076451942839,0.0001087027316498,-0.11,38.13,-0.0122920080484849,-0.01239884350354,0.05202082539944,,,,15.937911248821598,1.259076451942839,0.0001087027316498,-0.11,38.13,,,,,0.0,0.0,0.0,0.0
