證券代碼,西元年份,營業費用,推銷費用,管理費用,研究發展費,營業收入淨額,資產總額,員工人數-母公司,ROA(C)稅前息前折舊前,ROA(A)稅後息前,負債比率,總負債/總淨值,回收利用水量,製程水回收率%,水回收率%,總用水量(含回收水),E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,E_GRI_廢棄物管理揭露度,E_每百萬營收廢棄物,E_有害廢棄物回收百分比%,G_報廢產品及電子廢棄物再循環百分比%,總重量(有害+非有害)(噸),廢棄物密集度(公噸/單位),有害廢棄物量(公噸),非有害廢棄物量(公噸),一般廢棄物罰鍰次數,事業廢棄物罰鍰次數,廢棄物清除處理機構罰鍰次數,SASB主產業,TSE產業_代碼,TSE產業_名稱,TEJ產業_名稱,TEJ子產業_名稱
7707,2023,189676.0,43746.0,48813.0,97117.0,760814.0,944614.0,58.0,8.57,9.64,41.24,70.18,,,,,,,,,,,,,,,,,,,科技與通訊,M2324,半導體業,半導體,矽智財
7707,2024,239725.0,52768.0,66479.0,120478.0,753269.0,1084410.0,62.0,7.3,7.61,31.93,46.92,,,,,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,,,,,,,,科技與通訊,M2324,半導體業,半導體,矽智財
7707,2025,,,,,,1074100.0,59.0,9.27,6.09,34.89,53.6,,,,,0.0,0.0,0.0,0.0,0.1126,45.99,73.11,,,,,,,,科技與通訊,M2324,半導體業,半導體,矽智財
7708,2022,,,,,,1451869.0,1307.0,12.16,3.4,59.87,149.22,,,,,,,,,,,,,,,,0.0,1.0,0.0,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7708,2023,877940.0,798413.0,74711.0,4773.0,2175957.0,1424562.0,1266.0,6.51,2.01,52.6,110.97,,,,174578.63,,,,,,,,,,,,,,,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7708,2024,969452.0,900552.0,63859.0,5040.0,2379129.0,1842491.0,1549.0,5.23,1.47,46.57,87.18,,,,193101.67,0.0,0.0,0.0,0.0,0.5376,0.0,0.0,191.01,7.07,0.0,191.01,,,,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7708,2025,1108670.0,1034410.0,69960.0,4295.0,2723175.0,1911311.0,1739.0,6.24,2.01,45.77,84.39,,,,,0.0,0.0,5.0,5.0,0.0803,0.0,0.0,851.976,31.29,0.0,851.976,,,,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7708,2026,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,0.0803,0.0,0.0,,,,,,,,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7709,2022,,,,,,2619480.0,182.0,5.3,3.62,49.54,98.18,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,切削工具機
7709,2023,,,,,,2433516.0,191.0,2.17,1.44,44.91,81.51,,,,,,,,,,,,,,,,,,,資源轉化,M1500,電機機械,機械,切削工具機
7709,2024,206079.0,65509.0,81325.0,52221.0,1456414.0,2273101.0,192.0,3.42,2.4,36.16,56.65,,,,,0.0,0.0,0.0,0.0,0.2671,9.56,10.605,,,,,,,,資源轉化,M1500,電機機械,機械,切削工具機
7709,2025,181847.0,64140.0,69183.0,48095.0,1002578.0,2306009.0,194.0,3.81,2.67,26.79,36.59,,,,,0.0,0.0,0.0,0.0,0.2591,19.685,13.9,14166.0,0.0141,0.0,14166.0,,,,資源轉化,M1500,電機機械,機械,切削工具機
7709,2026,,,,,,,,,,,,,,,,3.505,0.0,0.0,0.0,0.2805,26.16,45.36,,,,,,,,資源轉化,M1500,電機機械,機械,切削工具機
7710,2022,,,,,,1618117.0,122.0,9.54,7.82,43.31,76.41,,,,,,,,,,,,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,工業電腦
7710,2023,,,,,,1526146.0,135.0,6.99,5.85,38.16,61.71,,,,1121.0,,,,,,,,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,工業電腦
7710,2024,,,,,,1701836.0,147.0,5.07,3.63,41.32,70.42,,,,1108.0,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,工業電腦
7710,2025,,,,,,1842045.0,155.0,9.81,7.43,42.66,74.39,,,,,0.0,0.0,0.0,0.0,0.1126,45.99,73.11,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,工業電腦
7710,2026,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.114,47.83,74.355,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,工業電腦
7711,2022,,,,,,2012328.0,281.0,7.25,5.53,58.22,139.32,,,,,,,,,,,,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,品牌及主板
7711,2023,,,,,,1944658.0,295.0,8.09,5.59,56.95,132.31,,,,,,,,,,,,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,品牌及主板
7711,2024,948305.0,115465.0,95464.0,735347.0,8798781.0,4425947.0,317.0,5.29,4.03,69.68,229.84,,,,,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,1.6124,0.0048,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,品牌及主板
7711,2025,1164448.0,194509.0,135321.0,833116.0,24875523.0,11661624.0,367.0,3.41,2.63,58.39,140.32,,,,,0.0,0.0,0.0,0.0,0.1126,45.99,73.11,7.0058,0.0181,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,品牌及主板
7711,2026,,,,,,,,,,,,,,,,5.085,0.0,0.0,0.0,0.114,47.83,74.355,,,,,,,,科技與通訊,M2325,電腦及週邊設備業,電腦及週邊,品牌及主板
7712,2022,,,,,,1707400.0,49.0,13.05,10.02,51.01,104.13,,,,,,,,,,,,,,,,,,,科技與通訊,M2324,半導體業,半導體,MOSFET
7712,2023,173797.0,48069.0,71967.0,54447.0,1330050.0,1748746.0,56.0,0.68,0.35,40.49,68.05,,,,,,,,,,,,,,,,,,,科技與通訊,M2324,半導體業,半導體,MOSFET
7712,2024,229212.0,65612.0,94452.0,69385.0,1402519.0,2745726.0,69.0,2.87,2.09,32.38,47.9,,,,,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,,,,,,,,科技與通訊,M2324,半導體業,半導體,MOSFET
7712,2025,224443.0,72853.0,66436.0,84862.0,1316496.0,2504899.0,76.0,2.99,2.46,24.06,31.67,,,,,0.0,0.0,0.0,0.0,0.1126,0.0,4.43,,,,,,,,科技與通訊,M2324,半導體業,半導體,MOSFET
7712,2026,,,,,,,,,,,,,,,,5.085,0.0,0.0,0.0,0.114,47.83,74.355,,,,,,,,科技與通訊,M2324,半導體業,半導體,MOSFET
7713,2022,,,,,,1600486.0,50.0,11.67,5.73,59.62,147.64,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,體外診斷
7713,2023,,,,,,1727560.0,51.0,4.22,2.2,51.04,104.26,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,體外診斷
7713,2024,102187.0,31597.0,70530.0,0.0,991125.0,1998062.0,58.0,4.02,2.09,54.53,119.94,,,,208.84,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,體外診斷
7713,2025,109744.0,33227.0,76613.0,0.0,1109300.0,2448985.0,54.0,4.51,2.53,48.55,94.35,,,,,0.0,0.0,0.0,0.0,0.1219,0.0,0.0,0.214,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,體外診斷
7713,2026,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1227,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,體外診斷
7714,2022,,,,,,557203.0,52.0,9.55,6.94,67.82,210.74,,,,,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,資訊安全
7714,2023,,,,,,558438.0,72.0,5.82,4.39,54.62,120.38,,,,,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,資訊安全
7714,2024,153428.0,63206.0,66584.0,24168.0,1243937.0,706888.0,80.0,9.11,6.95,56.79,131.41,,,,,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,資訊安全
7714,2025,182351.0,83770.0,67743.0,30725.0,1804921.0,980988.0,88.0,5.81,4.4,43.41,76.71,,,,,0.0,0.0,0.0,0.0,0.1126,45.99,73.11,0.4,,0.0,0.4,,,,科技與通訊,M3600,數位雲端,數位雲端,資訊安全
7714,2026,,,,,,,,,,,,,,,,5.085,0.0,0.0,0.0,0.114,47.83,74.355,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,資訊安全
7715,2022,,,,,,996976.0,194.0,11.7,6.64,48.32,93.5,,,,,,,,,,,,,,,,0.0,0.0,0.0,公共建設,M3500,綠能環保,資源回收,廢棄物處理
7715,2023,120383.0,9759.0,90625.0,19999.0,1461828.0,2044371.0,190.0,9.53,6.79,66.32,196.91,,,,,,,,,,,,,,,,,,,公共建設,M3500,綠能環保,資源回收,廢棄物處理
7715,2024,164364.0,32948.0,105197.0,26219.0,1715266.0,1804577.0,194.0,4.9,2.83,56.0,127.28,,,,208.0,0.0,0.0,0.0,0.0,2.0014,82.1,0.0,,,,,0.0,0.0,0.0,公共建設,M3500,綠能環保,資源回收,廢棄物處理
7715,2025,146883.0,33117.0,85866.0,27900.0,1239146.0,1496891.0,174.0,3.36,1.43,37.44,59.85,,,,,0.0,0.0,1.5,1.0,2.2533,84.6,0.0,260.5123,0.2105,0.0,260.5123,0.0,2.0,0.0,公共建設,M3500,綠能環保,資源回收,廢棄物處理
7715,2026,,,,,,,,,,,,,,,,0.0,0.0,1.5,1.0,2.227,84.6,0.0,,,,,,,,公共建設,M3500,綠能環保,資源回收,廢棄物處理
7716,2022,,,,,,734192.0,170.0,9.45,5.66,43.94,78.39,,,,,,,,,,,,,,,,,,,運輸,M2600,航運業,貨運倉儲,貨運倉儲
7716,2023,,,,,,602422.0,174.0,4.79,2.81,34.96,53.76,,,,,,,,,,,,,,,,,,,運輸,M2600,航運業,貨運倉儲,貨運倉儲
7716,2024,338898.0,246434.0,91146.0,0.0,2025864.0,676498.0,160.0,4.55,2.76,35.64,55.38,,,,,0.0,0.0,0.0,0.0,0.2406,30.81,23.11,,,,,,,,運輸,M2600,航運業,貨運倉儲,貨運倉儲
7716,2025,343223.0,249284.0,96550.0,0.0,1981968.0,690848.0,161.0,1.77,1.01,28.6,40.06,,,,,0.0,0.0,0.0,0.0,0.1783,44.78,23.11,,,,,,,,運輸,M2600,航運業,貨運倉儲,貨運倉儲
7716,2026,,,,,,,,,,,,,,,,4.71,0.0,0.0,0.0,0.1748,44.78,55.09,,,,,,,,運輸,M2600,航運業,貨運倉儲,貨運倉儲
7717,2023,,,,,,722705.0,,4.22,2.27,35.29,54.54,,,,,,,,,,,,,,,,,,,科技與通訊,M2327,通訊網路業,通信網路,光元件模組
7717,2024,327123.0,62681.0,178064.0,88989.0,692805.0,896633.0,,4.18,2.62,36.94,58.57,,,,4050.0,,,,,,,,,,,,,,,科技與通訊,M2327,通訊網路業,通信網路,光元件模組
7717,2025,338532.0,61206.0,175910.0,101182.0,862292.0,1380586.0,,4.51,3.24,27.18,37.32,,,,,,,,,,,,,,,,,,,科技與通訊,M2327,通訊網路業,通信網路,光元件模組
7717,2026,,,,,,,,,,,,,,,,5.085,0.0,0.0,0.0,0.114,47.83,74.355,,,,,,,,科技與通訊,M2327,通訊網路業,通信網路,光元件模組
7718,2022,,,,,,2310563.0,101.0,8.63,6.77,59.44,146.56,,,,,,,,,,,,,,,,,,,運輸,M1500,電機機械,基本金屬,線材
7718,2023,,,,,,1989199.0,106.0,1.98,1.35,40.17,67.15,,,,,,,,,,,,,,,,,,,運輸,M1500,電機機械,基本金屬,線材
7718,2024,254917.0,157876.0,82139.0,11547.0,2408468.0,1948989.0,114.0,3.4,2.64,32.43,48.0,,,,,0.0,0.0,0.0,0.0,0.2406,30.81,23.11,,,,,,,,運輸,M1500,電機機械,基本金屬,線材
7718,2025,226907.0,142334.0,80515.0,10483.0,2443169.0,2080210.0,126.0,4.12,3.16,25.47,34.17,,,,,0.0,0.0,0.0,0.0,0.1783,44.78,23.11,140.53,0.0575,0.0,140.53,,,,運輸,M1500,電機機械,基本金屬,線材
7718,2026,,,,,,,,,,,,,,,,4.71,0.0,0.0,0.0,0.1748,44.78,55.09,,,,,,,,運輸,M1500,電機機械,基本金屬,線材
7719,2022,,,,,,51640.0,39.0,-8.27,-15.61,13.38,15.45,,,,,,,,,,,,,,,,,,,資源轉化,M9900,其他,無人載具,無人載具
7719,2023,,,,,,145211.0,46.0,-19.3,-23.87,25.66,34.51,,,,,,,,,,,,,,,,,,,資源轉化,M9900,其他,無人載具,無人載具
7719,2024,,,,,,173202.0,52.0,-24.25,-28.66,60.05,150.33,,,,,0.0,0.0,0.0,0.0,0.2671,9.56,10.605,,,,,,,,資源轉化,M9900,其他,無人載具,無人載具
7719,2025,,,,,,500678.0,52.0,-18.97,-20.92,7.02,7.55,,,,,0.0,0.0,0.0,0.0,0.2591,19.685,13.9,,,,,,,,資源轉化,M9900,其他,無人載具,無人載具
7721,2022,,,,,,503211.0,198.0,5.92,2.24,33.11,49.5,,,,,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,雲端算力
7721,2023,,,,,,810597.0,180.0,15.61,10.89,25.04,33.4,,,,,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,雲端算力
7721,2024,290976.0,134624.0,63671.0,71811.0,794306.0,1302389.0,191.0,1.11,0.58,21.44,27.29,,,,,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,雲端算力
7721,2025,315186.0,158795.0,68781.0,87610.0,507789.0,1614360.0,191.0,1.93,0.57,19.83,24.74,,,,,0.0,0.0,0.0,0.0,0.1126,45.99,73.11,16.56,0.0326,0.0,16.56,,,,科技與通訊,M3600,數位雲端,數位雲端,雲端算力
7721,2026,,,,,,,,,,,,,,,,5.085,0.0,0.0,0.0,0.114,47.83,74.355,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,雲端算力
7722,2022,,,,,,11258013.0,111.0,3.22,2.15,56.46,129.7,,,,1607.0,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7722,2023,972406.0,337040.0,476549.0,155484.0,4928238.0,12681394.0,149.0,1.46,0.94,57.51,135.37,,,,1798.0,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7722,2024,1244964.0,406881.0,583796.0,254005.0,6296000.0,16705545.0,223.0,1.61,1.11,38.37,62.25,,,,2103.0,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,16.7904,0.0027,0.0,16.7904,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7722,2025,1985650.0,738943.0,721023.0,524462.0,7872004.0,20508653.0,262.0,0.94,0.5,47.34,89.9,,,,,0.0,0.0,4.0,0.0,0.0027,45.99,73.11,102.9531,0.0133,0.0,102.9531,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7722,2026,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,0.0027,47.83,74.355,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7723,2022,,,,,,3333045.0,811.0,15.86,8.07,84.1,528.84,,,,,,,,,,,,,,,,,,,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7723,2023,,,,,,5252345.0,2602.0,5.28,1.59,75.34,305.51,,,,415400.0,,,,,,,,,,,,0.0,4.0,0.0,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7723,2024,2401338.0,2094866.0,285378.0,21094.0,5783701.0,4865760.0,2902.0,4.99,0.92,77.69,348.24,,,,427700.0,0.0,0.0,0.5,1.5,0.5376,0.0,0.0,1750.45,0.3026,0.0,1750.45,1.0,19.0,0.0,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7723,2025,2333684.0,2028365.0,284359.0,20960.0,4935982.0,4350083.0,2766.0,3.93,-4.08,80.54,413.92,,,,,0.0,0.0,0.5,2.0,0.0871,0.0,0.0,1593.96,0.3229,0.0,1593.96,1.0,8.0,0.0,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7723,2026,,,,,,,,,,,,,,,,0.0,0.0,0.5,2.0,0.0871,0.0,0.0,,,,,,,,食品與飲料,M2700,觀光餐旅,餐飲飯店,餐飲
7724,2023,,,,,,688551.0,43.0,6.33,3.88,26.06,35.25,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,其他醫材
7724,2024,,,,,,667850.0,45.0,0.88,-1.15,24.4,32.27,,,,,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,其他醫材
7724,2025,,,,,,672053.0,44.0,4.88,2.03,24.05,31.67,,,,,0.0,0.0,0.0,0.0,0.1219,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,其他醫材
7725,2022,,,,,,1776384.0,78.0,10.5,6.34,13.51,15.62,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,體外診斷
7725,2023,,,,,,1401764.0,76.0,-4.07,-2.24,4.71,4.94,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,體外診斷
7725,2024,,,,,,1389589.0,78.0,-3.45,-5.03,5.48,5.8,,,,,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,體外診斷
7725,2025,,,,,,1235389.0,69.0,-4.2,-3.59,5.57,5.9,,,,,0.0,0.0,0.0,0.0,0.1219,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,體外診斷
7726,2022,,,,,,414728.0,86.0,6.47,3.3,42.81,74.86,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,其他醫材
7726,2023,,,,,,543442.0,100.0,7.02,3.99,35.32,54.62,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,其他醫材
7726,2024,,,,,,459630.0,103.0,3.1,0.99,28.19,39.26,,,,,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,其他醫材
7726,2025,,,,,,533955.0,93.0,-2.1,-3.47,45.51,83.53,,,,,0.0,0.0,0.0,0.0,0.1219,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,醫療耗材,其他醫材
7728,2022,,,,,,324438.0,51.0,10.1,6.9,39.73,65.93,,,,77.0,,,,,,,,,,,,,,,科技與通訊,M2331,其他電子業,電子設備,電子設備
7728,2023,,,,,,564513.0,57.0,1.41,0.88,49.25,97.05,,,,76.0,,,,,,,,,,,,,,,科技與通訊,M2331,其他電子業,電子設備,電子設備
7728,2024,136635.0,67039.0,40376.0,30850.0,380116.0,456183.0,62.0,6.07,4.33,28.6,40.06,,,,109.0,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,0.4535,,,0.4535,,,,科技與通訊,M2331,其他電子業,電子設備,電子設備
7728,2025,163125.0,62813.0,44651.0,53693.0,356716.0,913965.0,65.0,6.67,4.75,17.59,21.34,,,,,0.0,0.0,2.5,2.5,0.0012,45.99,4.43,0.2189,0.0006,,0.2189,,,,科技與通訊,M2331,其他電子業,電子設備,電子設備
7728,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,2.5,0.0012,47.83,74.355,,,,,,,,科技與通訊,M2331,其他電子業,電子設備,電子設備
7729,2022,,,,,,235650.0,47.0,-19.02,-20.95,30.6,44.09,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,生物科技,細胞醫療
7729,2023,,,,,,593876.0,55.0,-14.8,-16.17,16.99,20.46,,,,,,,,,,,,,,,,,,,醫療保健,M1722,生技醫療業,生物科技,細胞醫療
7729,2024,,,,,,436661.0,61.0,-13.88,-15.8,18.77,23.11,,,,,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,生物科技,細胞醫療
7729,2025,,,,,,698494.0,60.0,-14.3,-17.21,13.94,16.19,,,,,0.0,0.0,0.0,0.0,0.1219,0.0,0.0,,,,,,,,醫療保健,M1722,生技醫療業,生物科技,細胞醫療
7730,2022,,,,,,1145910.0,,17.55,12.94,51.92,108.01,,,,,,,,,,,,,,,,,,,資源轉化,M2324,半導體業,電子設備,電子設備
7730,2023,,,,,,1100043.0,,7.69,5.63,34.85,53.49,,,,,,,,,,,,,,,,,,,資源轉化,M2324,半導體業,電子設備,電子設備
7730,2024,127901.0,40868.0,65218.0,23958.0,547630.0,1087139.0,68.0,4.04,2.97,31.37,45.72,,,,,0.0,0.0,0.0,0.0,0.2671,9.56,10.605,,,,,,,,資源轉化,M2324,半導體業,電子設備,電子設備
7730,2025,158697.0,51676.0,81764.0,27137.0,518437.0,1288355.0,78.0,3.71,2.68,22.98,29.83,,,,,0.0,0.0,0.0,0.0,0.2591,19.685,13.9,5.193,0.01,,,,,,資源轉化,M2324,半導體業,電子設備,電子設備
7730,2026,,,,,,,,,,,,,,,,3.505,0.0,0.0,0.0,0.2805,26.16,45.36,,,,,,,,資源轉化,M2324,半導體業,電子設備,電子設備
7731,2022,,,,,,103186.0,18.0,10.02,6.96,41.14,69.9,,,,,,,,,,,,,,,,,,,醫療保健,M1200,食品工業,藥,機能性食品
7731,2023,,,,,,394847.0,80.0,-4.74,-4.94,25.8,34.76,,,,,,,,,,,,,,,,,,,醫療保健,M1200,食品工業,藥,機能性食品
7731,2024,,,,,,731196.0,136.0,-5.6,-7.56,65.64,191.03,,,,,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,,,,,,,,醫療保健,M1200,食品工業,藥,機能性食品
7731,2025,,,,,,832716.0,132.0,-12.33,10.98,56.84,131.71,,,,,0.0,0.0,0.0,0.0,0.1219,0.0,0.0,,,,,,,,醫療保健,M1200,食品工業,藥,機能性食品
7732,2022,,,,,,1826365.0,236.0,6.03,3.44,30.73,44.36,,,,13400.0,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,其他車用件
7732,2023,,,,,,1942124.0,243.0,1.48,0.62,19.7,24.54,,,,14640.0,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,其他車用件
7732,2024,179172.0,47222.0,103565.0,26808.0,1085128.0,2028847.0,243.0,2.78,2.03,17.81,21.66,,,,16470.0,0.0,0.0,0.0,0.0,0.2406,30.81,23.11,1023.506,0.6018,28.736,994.77,,,,運輸,M2200,汽車工業,汽車組件,其他車用件
7732,2025,188029.0,49845.0,107020.0,29029.0,1092317.0,2240725.0,224.0,2.45,1.29,18.07,22.06,,,,,0.0,0.0,2.5,0.0,0.9432,44.78,23.11,1212.45,0.7103,39.0,1173.45,,,,運輸,M2200,汽車工業,汽車組件,其他車用件
7732,2026,,,,,,,,,,,,,,,,0.0,0.0,2.5,0.0,0.9432,44.78,55.09,,,,,,,,運輸,M2200,汽車工業,汽車組件,其他車用件
7734,2022,,,,,,2825801.0,923.0,20.7,16.6,39.09,64.18,,,,,,,,,,,,,,,,,,,科技與通訊,M2324,半導體業,電子設備,電子設備
7734,2023,,,,,,3447573.0,85.0,3.93,1.91,36.44,57.33,,,,,,,,,,,,,,,,,,,科技與通訊,M2324,半導體業,電子設備,電子設備
7734,2024,282126.0,126717.0,69529.0,90477.0,1800351.0,4360531.0,105.0,8.75,6.83,26.24,35.58,,,,6999.0,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,8.0,,0.0,8.0,,,,科技與通訊,M2324,半導體業,電子設備,電子設備
7734,2025,369544.0,96862.0,110942.0,87072.0,2302773.0,7657226.0,129.0,3.42,2.58,15.68,18.59,,,,,0.0,0.0,0.0,0.0,0.0044,45.99,73.11,27.5,0.0119,0.0,27.5,,,,科技與通訊,M2324,半導體業,電子設備,電子設備
7734,2026,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0044,47.83,74.355,,,,,,,,科技與通訊,M2324,半導體業,電子設備,電子設備
7736,2022,,,,,,3290803.0,287.0,7.34,5.01,35.33,54.62,,,,2096.0,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車體外觀件
7736,2023,,,,,,3707495.0,271.0,1.02,0.49,33.26,49.84,,,,3375.0,,,,,,,,,,,,,,,運輸,M2200,汽車工業,汽車組件,車體外觀件
7736,2024,198004.0,40930.0,72459.0,84615.0,1359638.0,3444187.0,284.0,6.21,4.53,17.91,21.81,,,,2911.0,0.0,0.0,0.0,0.0,0.2406,30.81,23.11,35.7,,0.0,35.7,,,,運輸,M2200,汽車工業,汽車組件,車體外觀件
7736,2025,198929.0,51355.0,70086.0,77488.0,1664046.0,4310486.0,296.0,4.44,2.84,15.89,18.89,,,,,0.0,0.0,0.0,0.0,0.0263,44.78,23.11,32.4,0.0195,0.0,32.4,,,,運輸,M2200,汽車工業,汽車組件,車體外觀件
7736,2026,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0263,44.78,55.09,,,,,,,,運輸,M2200,汽車工業,汽車組件,車體外觀件
7737,2023,,,,,,520402.0,186.0,-11.43,-21.4,34.83,53.45,,,,,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,資訊服務,應用軟體
7737,2024,,,,,,499222.0,172.0,-9.96,-12.69,38.68,63.08,,,,,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,資訊服務,應用軟體
7737,2025,,,,,,348930.0,167.0,-18.77,-22.07,52.72,111.5,,,,,0.0,0.0,0.0,0.0,0.1126,45.99,73.11,,,,,,,,科技與通訊,M3600,數位雲端,資訊服務,應用軟體
7738,2022,,,,,,576764.0,74.0,8.19,6.0,33.38,50.1,,,,,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7738,2023,,,,,,833438.0,83.0,1.58,0.93,26.87,36.74,,,,,,,,,,,,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7738,2024,119853.0,37043.0,83150.0,0.0,434188.0,1547768.0,81.0,7.04,4.96,18.1,22.11,,,,,0.0,0.0,0.0,0.0,0.1254,67.25,74.3,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7738,2025,164192.0,57335.0,106896.0,0.0,565110.0,2192814.0,99.0,5.71,4.46,8.05,8.76,,,,,0.0,0.0,0.0,0.0,0.1126,45.99,73.11,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7738,2026,,,,,,,,,,,,,,,,5.085,0.0,0.0,0.0,0.114,47.83,74.355,,,,,,,,科技與通訊,M3600,數位雲端,數位雲端,數位服務
7740,2023,,,,,,350162.0,38.0,3.6,4.4,73.7,280.22,,,,,,,,,,,,,,,,,,,可再生資源與替代能源,M3500,綠能環保,電子零組件,二次電池
7740,2024,115105.0,15182.0,78293.0,21630.0,428517.0,1832121.0,53.0,3.06,1.58,62.63,167.57,,,,,,,,,,,,,,,,,,,可再生資源與替代能源,M3500,綠能環保,電子零組件,二次電池
7740,2025,301406.0,66067.0,164979.0,62339.0,4221019.0,8869701.0,69.0,2.5,1.56,82.67,476.9,,,,,0.0,0.0,0.0,0.0,0.5978,90.075,97.25,,,,,,,,可再生資源與替代能源,M3500,綠能環保,電子零組件,二次電池
7740,2026,,,,,,,,,,,,,,,,9.215,0.0,0.0,0.0,0.5604,89.0,97.25,,,,,,,,可再生資源與替代能源,M3500,綠能環保,電子零組件,二次電池
